Feature ID	Taxon	Confidence
2e5ba4b88bb3841bf8ed05b02dcfe4d8	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae; g__Saccharimonadaceae	0.9990595500170593
461274c87860650c650b5cfbd5721cb5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__Neisseria	0.9256002419879004
4f8190186952cc9aad20023022c2241b	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9802257719396094
db88d016f68cb81e0af52857af6b667f	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9601561336318107
a5d3f5ba1bae5d2ff74b0999f93697ce	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b	0.8579117950538253
3feb3539d9f0a1e77b8eeb0ff8d27727	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031	0.9795741172850119
966b57db8a7c9817b5e9508eea801141	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b	0.840165829891152
5bb4fb6a5e4391e29294a5ef13946644	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b	0.9317804585293699
37a5fba889b76bd685ccd252ae7961be	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b	0.9336589654613485
cbd1b7d80ed30a5803e625f6309bbbfd	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Flexilinea; s__Anaerolineaceae_bacterium	0.998648659180891
eee723522aa2de2afd433a21e2a2c42c	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Flexilinea; s__Anaerolineaceae_bacterium	0.9994732436177272
895656209a9c26307c217731d5685a74	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SJA-15; f__SJA-15; g__SJA-15; s__uncultured_bacterium	0.8755250564058117
f9380b9f4ffd72b1099cf2898b231c7a	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SJA-15; f__SJA-15; g__SJA-15	0.997568536085509
f5ab65b9636ce40270726962c8581305	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SJA-15; f__SJA-15; g__SJA-15; s__uncultured_bacterium	0.8420417155810241
4070846aa3835c4ea5ac0ca096c97f43	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SJA-15; f__SJA-15; g__SJA-15	0.9999503636300684
e36596afed88c7e1484847151dbd214b	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SJA-15; f__SJA-15; g__SJA-15	0.9998056982396454
655224dac112b2d311f8a18dfcc1096f	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SJA-15; f__SJA-15; g__SJA-15	0.9999661389751741
de798f76dc2acc060e6c0f385267dbe9	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9144797730698515
7f68e937d95e4d6c5b609ea186ea2992	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Anaerolinea	0.977094890462193
5cdb720c9661f1c00a0bf8254eeedacc	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Anaerolinea	0.8571568174689943
8e6aa44aeff4de759b8cae85c8ca010a	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Anaerolinea	0.9930807195790099
